INT	STRING
443	Thành thøc gà tây Ğích NgoÕi Bì Tiêu HÕt töa sáng, thoÕt nhìn no ğü mê ngß¶i, Tô Hß½ng Xu® Nµn.
444	Ông Già Noel Ğích lµ phí không th¤y Li­u! Nh¤t ğ¸nh, nh¤t ğ¸nh là B¸ này ğó bánh có v¸ g×ng Nhân trµm ği Li­u, thiªu hi®p Nhî c¥n phäi cho chúng ta làm chü A!
445	B÷n ngß¶i kia ngØi ğßşc Khß½ng Ph¤n Ğích hß½ng v¸ s¨ xu¤t hi®n, ğªn lúc ğó phi«n toái thiªu hi®p b¡t l¤y b÷n h÷, ta s¨ xu¤t ra dày Ğích TÕ L­ Ğích!
446	B÷n h÷ xu¤t hi®n Li­u!
447	Nói ğªn ngày sinh Kh±ng TØ, nhß thª nào Nång Thi¬u ğßşc ån mµt l¥n Tñu tång lên kinh nghi®m Ğích Ğß¶ng Quä Vû Ni?
448	Khiªn cho Ngã Ti¬u Rudolf, cho ngß½i mang ğªn ğ©p nh¤t t¯t Ğß¶ng Quä Vû nh¾ lÕi Ba!
449	Ğß¶ng Quä Vû Lai KhÕc!
450	Thánh Ğän Khoái LÕc! Nåm nay cûng là V¸ hành hi®p trßşng nghîa th§t là t¯t thiªu hi®p Nga, ğáng giá t¯t nh¤t l­ v§t!
451	Su¯t mµt nåm ğ«u b¸ Ti¬u Rudolf giáo døc, nói cái gì Ông Già Noel phäi có Ông Già Noel Ğích bµ dáng, hôm nay Ngã s¨ Phóng, Phi, Tñ, Ngã!
452	Thiªu hi®p mau t¾i l¤y ği cüa ngß½i l­ v§t, lão nhân ta còn Hæu sau Cänh Ği¬m mu¯n ği Tá Ca ~
453	Bánh có v¸ g×ng Nhân ğã ğ«u b¸ cßŞng chª di d¶i LÕp, Cäm TÕ chß v¸ thiªu hi®p Ğích trş giúp, không c¥n quên nh£t ngày sinh Kh±ng TØ ti«n xu Nga!
454	Ğß¶ng Quä Vû ğã kªt thúc LÕp! Chß v¸ thiªu hi®p có hay không hß·ng thø Ğáo toàn bµ Ğß¶ng Quä Vû Ni?
455	Ğáng gi§n! Ngô Ğích vàng, Ngô không cam lòng!
456	Nói l¥m b¥m, vàng Th¸ Ngô Ğích Li­u! Cúi chào Li­u Nhçm Ni®t!
457	B·i vì Thi¬u Ğích không phäi Tha Ğích Ti«n!
458	Tân niên buông xu¯ng, Thiên TuÜ Quái lúc này Kh·i LoÕn! Ai Nha, lão hü phát s¥u A……thiªu hi®p hào khí trßşng nghîa, Ğ¸nh là t¾i Vi Dân Tr× TuÜ Ğích!
459	TuÜ Quái tiªng hô Ti®m C§n, xem ra Chính Hß¾ng n½i này ğánh úp lÕi! Nhßşc thiªu hi®p có th¬ ğem Ki ğánh gøc, SÑ dân chúng an tâm l­ m×ng nåm m¾i, lão hü T¤t Ğang T£ng Dß h§u l­, Dî Th¸ lòng biªt ½n!
460	TuÜ Quái hung mãnh vô cùng, thiªu hi®p c¥n phäi c¦n th§n!
461	Cánh · trong này g£p thiªu hi®p? Giá th§t là chúng ta trong lúc ğó Ğích duyên ph§n Nha! #{_INFOUSR%s0}, Giá hß·ng phúc hà bao, Tñu làm tân niên l­ v§t t£ng cho nhî häo LÕp.
462	Nhân ~Gian ~may m¡n! S½n ~Hà ~Ğ°ng Hoan!
463	Giá hß·ng phúc hà bao Trung Khä Trang Li­u tràn ğ¥y th§t là t¯t V§n, thiªu hi®p vô lu§n nhß thª nào cûng không có th¬ ch¯i t× Nga.
464	Lão hü l§p tÑc s¨ châm pháo, thiªu hi®p Khä chu¦n b¸ sÇn sàng Li­u?
465	Pháo châm ngòi s¡p t¾i, thiªu hi®p c¥n phäi ğä kh·i hoàn toàn Ğích tinh th¥n, không t°i Quá giây lát.
466	Pháo trong tiªng Nh¤t ngày 30 tªt, xuân phong T¯ng Noãn Nh§p ğ° tô!
467	#6
468	Nªu không, Ngã cûng ği Huy«n Võ Ğäo nhìn xem?
469	Huy«n Võ Ğäo vi®c, tña h° là Hoà cái gì k¨ nÑt có quan h®?
470	Häo nh¾ nhà Lı Hæu thi®t nhi«u thi®t nhi«u Trân Thú ch½i v¾i ta A!
471	Ng½ ngác Ngßu là nhö Ng÷c t¯t nh¤t b¢ng hæu!
472	Xem ra Ğ¡c tìm xem Nhân, ğoán mµt quë……
473	Thü Hµ dân chúng an toàn Nãi chúng ta Tây Kinh c¤m quân Chi Trách! Có chúng ta TÕi, Tuy®t không ai dám · Thành LÕc Dß½ng làm x¢ng làm b§y!
474	Hôm nay mu¯n ği tìm ai NgoÕn Ni! Tiªng bò r¯ng nói l¥m b¥m……
475	M²i khi nhìn ğªn này ğó ğáng yêu Ğích Trân Thú, Ngã ğô hµi nh¾ t¾i Ngã t×ng Ğích ğ°ng b÷n……
476	Ğ¯i v¾i hành t¦u giang h° ngß¶i Lai Giäng, mÕch lÕc Thú H°n Ğích ti«n l¶i th§t sñ là Ğa.
477	Ti¬u Ng÷c ğÑa nhö này, Tài liªc m¡t mµt cái không th¤y ğßşc bö chÕy Mµt Änh Nhi Li­u!
478	Ği qua ği ngang qua, không c¥n bö qua!
479	Thú H°n vi®c này v×a nghe Tñu Phi Tï t¥m thß¶ng, Ngã nh¤t ğ¸nh phäi b¡t ğßşc mµt tay tin tÑc!
480	Thú H°n Thú H°n, danh nhß ı nghîa, nói ğßşc không phäi Th¸ Trân Thú Chi H°n?
481	Giá Trà B¢ng ti¬u nh¸ khÆng ğ¸nh Th¸ Toán Thác Trß¾ng Li­u!
482	Mu¯n nhß thª nào m¾i có th¬ c·i bö lòng ta Trung Ğích n²i bån khoån Ni……
483	Phi«n toái nh¤t ki®n tiªp theo nh¤t ki®n, Ai.
484	Khách quan bên trong Thïnh!
485	U¯ng rßşu Hát Nh¸ Li­u, hôm nay Cá Lai Hát Ği¬m Trà!
486	Khách quan bên trong Thïnh!
487	Thñc Bãi Trà Âu V¸ Yêu Thâm, gió mát Nh¤t ThÕp Ğ¬ thiên kim!
488	Ai……
489	Thß¾c Kinh Trß¶ng Li­u, Hñu LÕc Cao Thi«m.
490	Yêu HoÕ Ma? Danh gia bút tích thñc, Ğ°ng T¦u Vô Khi!
491	Chris Na ti¬u tØ Thuyªt Tha Cß½ng ch£n ğßşc nguy Ğích tin tÑc, Ngã cûng không có th¬ Thâu!
492	Ğän gà ğë Hoà ng½ ngác Ngßu g¥n nh¤t Ğô ğang làm cái gì Ni? Häo Tß·ng b÷n h÷ A!
493	Ti¬u ğiªm trà m¾i Ğáo!
494	Trß¾c hªt m¶i Ngã Th¤t Nh§t Trà, Ngã Tñu lo l¡ng mu¯n hay không Bä Ngã biªt ğªn Ğô nói cho Nhî!
495	G¥n nh¤t trên giang h° có quan h® Thú H°n Ğích tin tÑc cûng th§t không ít.
496	Ngã th§t sñ ği qua Huy«n Võ Ğäo! Th§t sñ!
497	Tân Ğáo Häo Trà!
498	Ğ¬ cho ta t¾i nhìn xem, r¯t cuµc Nång Thung ThuÏ trên ngß¶i Sáo Xu¤t ThoÕi Lai Ni.
499	Mu¯n ği tìm ng½ ngác Ngßu ch½i! Chiêm chiªp Thu!
500	M®nh ĞoÕn……Tuy®t TÑc!
501	Cüa ta v¤n ğ« ğã kªt thúc, v¤t vä v¸ này thiªu hi®p Li­u.
502	#WrA chiêu ği!
503	#WVÔ Hoa chï th¤y Hi®p, t¤m t¡c, khó có thanh tâm Nhân!
504	#WM?c Ngôn Ğãi xuân phong, xuân phong Di®c Lång Hàn.
505	#WcÁc hÕ th§t sao biªt ğßşc, cái gì g÷i là Âm Dß½ng?
506	#WnGày ğêm thay ğ±i, nh§t nguy®t thay ğ±i liên tøc, Âm Dß½ng có khi.
507	#Wb?n ti¬u h° ly, làm vi®c Li­u.
508	#WA Ng¯c, Chàng Tha!
509	#WNGao Ô, H¯ng Tha!
510	#WnÓi l¥m b¥m, DÕng Nhî Kiªn Tß mµt chút Sâm Ma Khiªu——ĞÕi Noãn Ğ¦u!
511	#WtHiªu hi®p, c¦n th§n r°i.
512	#WT¿şng Hu« Cµng Tiªn, Phß½ng Th¸ sinh t°n Chi ĞÕo.
513	#WHÔ——
514	#WtIn tß·ng Nhæ Chi hai m¡t, vâng theo Nhæ Chi phán ğoán.
515	#WU Kha! Hæu ngoÕi nhân!
516	#WğU±i ra KhÑ! Ngã Cß½ng Täo Ğích Ğ¸a!
517	#WY! Này th¥n thú Häo Hung N£c! Ngã mu¯n tìm linh h° ğÕi nhân cáo trÕng!
518	Ngao! Ğau quá! Ngô Ğích cái ğuôi……b¸ thß½ng? !
519	Ngao! Ğau quá! Ngô Ğích móng vu¯t……b¸ thß½ng? !
520	Ngao! Ğau quá! Ngô Ğích Ğ¥u……b¸ thß½ng? !
521	KÏ quái, Ngô Ğích khí lñc tña h° TÕi d¥n d¥n xói mòn……
522	Thiªu hi®p Häo thân thü! Không t°i không t°i, r¤t không Thác ~
523	Trách, Nhî Thß Tñ ği thôi?
524	Không t°i không t°i! Ngã tuyên b¯, chúng ta Tñ b¢ng hæu Li­u!
525	Tâm tính Pha Giai, thñc lñc b¤t phàm, Khä Thác tr÷ng trách.
526	Thiªu hi®p công lñc, t¤t nhiên là cao h½n Phiêu Phiêu r¤t nhi«u.
527	Ra chiêu ği!
528	Ğªn ğây ği.
529	Kª tiªp Ğích v¸ này Gia, Phanh mßu lßşc cûng không Nhân th¡ng ğßşc Quá Tha——Liên linh h° ğÕi nhân cûng không Nguy®n Hoà Tha ch½i c¶ Ni!
530	Hanh, Tñu DÕng Ngäi H± nhìn xem, Nhî có hay không tß cách Hoà Ngã NgoÕn!
531	Thiªu hi®p Khä ngàn vÕn l¥n Bi®t khinh th¸ kª tiªp Ğích Thí Luy®n——ğÑa nhö cûng không phäi là d­ ch÷c Ğích.
532	Ngô t¯t l¡m C½, A D§t l¶i nói'ba tråm Niên không th¤y Chi lòng dÕ hi¬m ğµc Trß¶ng', ğªn tµt cùng ra sao ğám ngß¶i V§t?
533	Thiªu hi®p, xu¤t ra các ngß½i thñc lñc chân chính Ba.
534	Linh h° ğÕi nhân ngay tÕi phía trß¾c, Yêu th§n tr÷ng t× l¶i nói ğªn vi®c làm, cØ chï ğoan trang!
535	PhÕm Ngô Giä! Ngô T¤t……Chu Ki H°n……Di®t Ki Phách!
536	Thu§n……Giä Xß½ng, Ngh¸ch……Giä Vong!
537	Ngß¶i t¾i……Giai Tß¾ng Táng Vu……Bát Hoang Chi TÑc Trung!
538	Nhæ Tß¾ng……M®nh Tang không sai!
539	R¯t cøc……Hô! R¯t cøc tìm ğßşc Phß¶ng Chü Li­u! Hi®n nay là th§t Ğích an toàn Li­u!
540	Có Phß¶ng Chü Ğích bäo hµ, s¨ không có Nhân Nång thß½ng t±n chúng ta Li­u!
541	Hi®n tÕi bên ngoài nguy c½ tÑ phía, Ğãn chúng ta cûng không sş hãi, b·i vì chï c¥n TÕi Phß¶ng Chü Ğích bên ngß¶i, chúng ta chính là an toàn nh¤t Ğích!
542	Không nên Ğích ti¬u tØ, dám can ğäm Thi®n S¤m c¤m ğ¸a!
543	Häo Thú không ån trß¾c m¡t Khuy, chúng ta ngày sau tái chiªn!
544	Nhæ……Nhæ Tß¾ng Vi Ngô chôn cùng! !
545	Ngô……Ngô ch¡c ch¡n Nhæ……b¥m thây vÕn ğoÕn! !
546	Nhæ……Nhæ Tß¾ng Vi Ngô chôn cùng! !
547	Ngô……Ngô ch¡c ch¡n Nhæ……b¥m thây vÕn ğoÕn! !
548	Nhæ……Nhæ Tß¾ng Vi Ngô chôn cùng! !
549	Ngô……Ngô ch¡c ch¡n Nhæ……b¥m thây vÕn ğoÕn! !
550	(Liêu Ngæ) Vong Vu lı tß·ng con ğß¶ng cüa, Ğäo cûng không Toán th§t ğáng bu°n ğáng thß½ng!
551	Dña vào ngàn nåm Thø, Kı Nguy®n……Dß gió mÕnh.
552	Hài tØ cüa ta chªt tr§n sa trß¶ng Th§p nåm h½n Li­u, Giá chiªn tranh khi nào Nång Yªt……
553	Thiên Thành……Ngã r¤t nh¾ ngß½i……Nhî vì cái gì phäi r¶i khöi Ngã……
554	Ti¬u H± hôm nay thành thân Li­u, Nhî nªu là Nång nhìn ğªn thì t¯t r°i.
555	Nhi A……Ngã r¤t nh¾ ngß½i……
556	Phø thân, con hôm nay C§p Quan Li­u, Nhî · bên kia còn khöe?
557	Phø thân, ta có Cá thích Ğích ngß¶i, Nhî Nhßşc còn tÕi trong l¶i nói, nh¤t ğ¸nh Dã Ng§n thích Tha.
558	Bi®t nhß v§y v¤t vä Li­u, h½i chút nghï ng½i mµt lát Ba.
559	Không ğßşc! Nång Ğa Thiêm mµt kh¯i Chuyên, Ngã s¨ giúp ğŞ Ğa Thiêm mµt kh¯i!
560	Chúng ta loÕi này Ti¬u dân chúng, Dã Tñu c¯ g¡ng làm vi®c Nång ğªn giúp ĞÕi T¯ng Li­u.
561	Häo nh¾ nhà……
562	Ôi chao U, m®t chªt ta, Yêu Ğông……
563	Không biªt thê nhi hi®n tÕi ğang làm cái gì……
564	Ngã tài cán vì ĞÕi T¯ng Xu¤t mµt ph¥n Lñc, Tñu Vi ĞÕi T¯ng Xu¤t mµt ph¥n Lñc!
565	Häi Hßu……Häi Hßu!
566	Chân LuÛ A……
567	Giá chiªn tranh không biªt khi nào thì m¾i có th¬ kªt thúc A……
568	Ngã ğ¶i này sş là không th¤y ğßşc KhÕc, không biªt hài tØ cüa ta Môn có th¬ hay không th¤y……
569	Chân LuÛ A……
570	Ngã Ğäo mu¯n g£p hi¬u biªt ThÑc, Lai Giá NhÕn Môn lu§n võ Ğích, võ ngh® cao bao nhiêu Cß¶ng!
571	Nghe nói Ngã Minh Giáo Ğích Quı Thiên Nhiên Dß Nga Mi Ğích Mµc Nguy®t Tâm lá m÷c cách tình cäm, là th§t là giä?
572	Tña h° là th§t sñ, nghe nói Mµc Nguy®t Tâm sß tÖ v×a g£p ğã thß½ng. Nhßng này Quı Thiên Nhiên thoÕt nhìn ğiên ğiên khùng khùng Ğích, ğáng tiªc Li­u chúng ta Mµc Nguy®t Tâm sß tÖ Li­u!
573	L¥n này Quan Duy®t Qu¥n Hi®p lu§n võ, nghî ğªn Nång Ğ¯i ph§t ğÕo Hæu càng sâu Ğích lı giäi!
574	Sß ğ® A sß ğ®……Ph§t ğang tìm thß¶ng nhân trong lòng, không · Giá ğä ğä sát sát bên trong, Nhî ğªn tµt cùng khi nào có th¬ lái ğßşc Ngµ……
575	Ta xem Giá ngß¶i mÕnh nh¤t có khác ngß¶i khác……
576	Trß½ng Pháp Càn Sß Huynh Dî Minh ğß¶ng l¾n, Tha m¾i là chân chính Ğích Nan M¸ch ğ¸ch thü!
577	Ngã Phái Vân Hàn Ca sß tÖ chiêu thÑc Nhß Du NhÕn bình thß¶ng, bí ¦n Khß¾c trí mÕng. Theo ta th¤y, Vân Hàn Ca sß tÖ T¤t Th¸ n½i này Ğích ngß¶i mÕnh nh¤t!
578	Còn có ThØ ĞÆng Sñ, Giá næ tØ lÕi là ngß¶i nào?
579	Ngß½i biªt không? Nghe nói Ngã Phái Bµ Bµ Sinh Hoa nh¤t chiêu Trung S· Sinh Ğích'hoa ğào', là b·i vì mµt næ tØ tên là'hoa ğào'.
580	Ôi chao U, Giá Bính, Chân Hß½ng!
581	Khách quan, Nhçm không phäi nói Nhçm Thung ngß¶i này nhäy xu¯ng KhÑ, TØ bên ngoài cûng không Hµi Ng§t Ğích Ma?
582	Bánh h¤p! Nh¤t Vån Ti«n b¯n! H¡c h¡c!
583	Nhßng làm Ngã m®t mu¯n chªt r°i, Yªt mµt lát.
584	Hào phóng Vô Ngung, châu báu Mi­n Thành; ĞÕi Âm Hi Thanh, ĞÕi Tßşng vô hình.
585	Ngã……Ngã làm sao v§y? Ngã nhß thª nào lÕi · ch² này?
586	Nªu Ngã Dî bÕi lµ, Nhî cûng ğ×ng hòng s¯ng ği xu¯ng! NÕp M®nh Lai!
587	Ğãn C¥u tÑ häi thái bình, m²i ngß¶i an cß lÕc nghi®p, thª gian Tái Vô chiªn loÕn.
588	Vi b¤t bình Sñ trßşng nghîa ra tay, Vi tri kÖ các\u0020hÕ t¯t giúp các\u0020hÕ không tiªc cä mÕng s¯ng, B¤t mµ danh Lşi, Ğãn C¥u không th©n.
589	Sñ Li­u ph¤t y KhÑ, ¦n sâu Công Dß Danh, nªu có th¬ làm thành nhß v§y Ğích hi®p khách, tài khä Toán nhân sinh không u±ng.
590	Con ğß¶ng phía trß¾c gian nguy, Ngã Di®c Nguy®n ğµc thân ği trß¾c, có gì Khä H¯i?
591	Thª nhân S· t¥m ğích giang h°, không phäi Th¸ bàn tay Chi TØu, trß¾c m¡t ngß¶i, trong lòng Chi Chí Ma!
592	Nhân Ğáo Tình ğa tình Chuy¬n BÕc, ğa tình lÕi b¸ vô tình Não.
593	Nhân sinh t¤t nhiên là hæu tình Si, ThØ Tình Vô Kª Khä tiêu tr×.
594	Thiên Nhßşc Hæu Tình Thiên Di®c Lão, ĞÕo Th¸ Vô Tình ğã có Tình.
595	Nguy®n ğ« danh Kim Bäng!
596	Nguy®n C¥u mµt lòng Nhân!
597	Nguy®n m÷i vi®c trôi chäy!
598	Nguy®n ngß¶i nhà vui khoë!
599	Nguy®n tr¶i yên bi¬n l£ng!
600	Ğa tÕ các v¸ hi®p sî không ngÕi cñc kh±, Trúc Kiªn Dao Ğß¶ng! Hi®n KÏ Nguy®n Dao Ğß¶ng khí phái hoa mÛ, chï kém chi tiªt tÕo hình. Làm xong Dî TÕi trß¾c m¡t!
601	KÏ Nguy®n Dao Ğß¶ng Dî Trúc Kiªn xong! Vi Cäm TÕ các v¸ hi®p sî khÆng khái tß½ng trş, Ğ£c bö ra kinh nghi®m Vû, giang h° Ğ°ng LÕc, ğ«u · lúc này!
602	Tam Thánh Thú s¨ tan t¥m Li­u, cu¯i cùng mµt l¥n Vi m÷i ngß¶i mang ğªn Li­u kinh nghi®m Vû.
603	Kinh nghi®m Vû ğã kªt thúc LÕp! Chß v¸ thiªu hi®p có hay không hß·ng thø Ğáo toàn bµ kinh nghi®m Vû Ni?
604	Giá Thú H°n nhìn th¤y là th§t Tu¤n A……?
605	Nªu không phäi võ ngh® không tinh, ai không mu¯n làm hành hi®p trßşng nghîa Ğích ğÕi anh hùng Ni? Giá võ ğÕo……làm nhß Cá Biªn Cß¶ng th§t là t¯t chiêu s¯, nªu tu t§p Li­u võ ğÕo, tr· thành anh hùng chï sş cûng s¡p t¾i.
606	Thính ca ca Thuyªt, chï có tr· thành ğÕi hi®p m¾i có th¬ có ğßşc Thú H°n! Ngã uy vû cûng mu¯n chÕy nhanh tr· thành ğïnh thiên l§p ğ¸a Ğích ğÕi hi®p!
607	Ti¬u Ng÷c cûng mu¯n Ğang ğÕi hi®p! Chï c¥n Ti¬u Ng÷c cûng thành Vi ğÕi hi®p, uy vû s¨ Hoà Ti¬u Ng÷c NgoÕn!
608	¿¾c Kha ¿¾c, Chïnh H° Ti¬u TØu khao khao chính mình KhÑ, dù sao Toàn Kháo Ngã A Toàn Kháo Ngã!
609	NhÕn Môn Quan tuy r¢ng thân thi®n hæu häo Li­u, Ğãn chúng ta Nhßng không th¬ thä löng cänh giác!
610	Hôm nay mu¯n ği tìm ai NgoÕn Ni! Tiªng bò r¯ng nói l¥m b¥m……
611	Nghe nói ğªn lúc ğó s¨ có ğ¥y tr¶i Ğích khói lØa, ğ¯i v¾i ngß½i Khß¾c chï có Ngã mµt ngß¶i.
612	Thøc Nhàn, l¥n này Ngã s¨ không Tái do dñ Li­u. Khä……Tha có th¬ hay không ğã có tâm b« trên Li­u?
613	?, chúng ta s¨ không Yêu Xu¤t Cá næ hi®p Li­u Ba? !
614	Ği qua ği ngang qua, không c¥n bö qua!
615	Mu¯n chªt, thª nhßng cho b÷n h¡n Bä NhÕn Môn Quan tu thành Li­u, Ğ¡c chÕy nhanh tr· v« nói cho tß¾ng quân.
616	Ngã cûng mu¯n Tßşng Mµc Nguy®t Tâm sß tÖ l¤y mµt cß¶ng ğÕi!
617	Ngã nªu Hát Th§p vò rßşu!
618	Thiên Yêu Lân Ngã Ngã Thiên Tiªu……Giá th§t ğúng là Quı Thiên Nhiên sß huynh m¾i có th¬ Thuyªt trong l¶i nói.
619	Ki«n, Khäm, Ch¤n, Li……
620	Khách quan bên trong Thïnh!
621	U¯ng rßşu Hát Nh¸ Li­u, hôm nay Cá Lai Hát Ği¬m Trà!
622	Thñc Bãi Trà Âu V¸ Yêu Thâm, gió mát Nh¤t ThÕp Ğ¬ thiên kim!
623	Phß¶ng Chü Ngã lÕi t¾i nhìn ngß½i Li­u, không phäi vì Li­u chş phía ğông Ğích Thán Kháo th¸t ba chï, cûng không phäi vì Tây Th¸ Ğích v¸t nß¾ng!
624	Hoa ğào……nghe nói Tha ngß¶i trong lòng tên là tên này.
625	Thß¾c Kinh Trß¶ng Li­u, Hñu LÕc Cao Thi«m.
626	Yêu HoÕ Ma? Danh gia bút tích thñc, Ğ°ng T¦u Vô Khi!
627	Chris gi¯ng nhß mu¯n chÕy Lµ Li­u! Ğáng gi§n, Ngã Dã Bào!
628	Ğän gà ğë Hoà ng½ ngác Ngßu g¥n nh¤t Ğô ğang làm cái gì? Häo Tß·ng b÷n h÷ A!
629	Ti¬u ğiªm trà m¾i Ğáo!
630	Trß¾c hªt m¶i Ngã Th¤t Nh§t Trà, Ngã Tñu lo l¡ng mu¯n hay không Bä Ngã biªt ğªn Ğô nói cho Nhî!
631	Phß¶ng Chü, H± Ca Tha ngày hôm qua Hñu Ğào Ngã Oa Lı Ğích Ği¬u Ğän!
632	Ta có Không cûng phäi ği nhìn xem NhÕn Môn lu§n võ.
633	Ngã th§t sñ ği qua Huy«n Võ Ğäo! Th§t sñ!
634	Tân Ğáo Häo Trà!
635	Ğ¬ cho ta t¾i tìm xem, r¯t cuµc Nång Thung ThuÏ trên ngß¶i Sáo Xu¤t ThoÕi Lai Ni.
636	Mu¯n ği tìm ng½ ngác Ngßu ch½i! Chiêm chiªp Thu!
637	Phß¶ng Chü, Lão Ngßu Ngã hôm nay cho ngài cä vi®c!
638	Nguy®n ğ« danh Kim Bäng!
639	Nguy®n C¥u mµt lòng Nhân!
640	Nguy®n m÷i vi®c trôi chäy!
641	Nguy®n ngß¶i nhà vui khoë!
642	Nguy®n tr¶i yên bi¬n l£ng!
643	Thiªu hi®p ğÕi nghîa, lòng mang thß½ng sinh linh, lão nÕp bµi phøc. Hi®n gi¶ Sát Tinh Vu trong tr§n Døc hşp lñc phá tr§n, tình thª nguy c¤p. Nhßşc thiªu hi®p Dî chu¦n b¸ sÇn sàng, Ti®n m¶i theo Ngã ğang ği tìm Khô Trúc sß ğ®.
644	Y theo chß v¸ S· Tuy¬n, lão nÕp Dß Khô Trúc sß ğ® Dî c·i bö Thü V¸ Sát Tinh Ğích quanh thân c¤m chª. Con ğß¶ng phía trß¾c gian nguy, thiªu hi®p m÷i sñ c¦n th§n. Hoàn Thïnh nh¾ kÛ m¡t tr§n Chi Trách, Nhßşc liên tiªp b¸ thua, Khüng tr§n này T¤t Phá!
645	Sát Tinh b¸ thua, sát khí Dî Tr×! Mµt tr§n chiªn này dî nhiên Th¸ thành công Li­u! Thiªu hi®p Võ İ Dî Trån n½i tuy®t häo. Thïnh Säo Tác nghï tÕm, Tái TrÕch tiªp theo V¸ Sát Tinh.
646	Chân ğáng tiªc thiªu hi®p cØa thÑ nh¤t khiêu chiªn th¤t bÕi Li­u, không b¢ng KhÑ(xxx, Yy y) Trình Chß½ng XØ tiêu hao l¾n d¥n ĞÕi T® tång cß¶ng chính mình.
647	C·i bö c¤m chª H§u, Sát Tinh Hung Tính lµ, tàn bÕo b¤t nhân. Xem ra ğ¯i phó b÷n h÷ th§t sñ không ğ±i. Thiªu hi®p không b¢ng lúc này Säo Tác nghï tÕm, ngçm lÕi bi®n pháp tái chiªn Sát Tinh!
648	Y theo chß v¸ S· Tuy¬n, lão nÕp Dß Khô Trúc sß ğ® Dî Lánh c·i bö v¸ thÑ hai Sát Tinh Ğích quanh thân c¤m chª. Sát Tinh Hung Tính càng sâu t× trß¾c, lúc sau Nhu g¤p bµi c¦n th§n. Hoàn Thïnh nh¾ kÛ m¡t tr§n Chi Trách, Nhßşc liên tiªp b¸ thua, Khüng tr§n này T¤t Phá!
649	Tinh b¸ thua, sát khí Dî Tr×! Mµt tr§n chiªn này dî nhiên Th¸ thành công Li­u! Quan thiªu hi®p quanh thân khí kình, ğúng là †n có ği«u Ngµ. Thïnh Säo Tác nghï tÕm, Tái TrÕch tiªp theo V¸ Sát Tinh.
650	Chân ğáng tiªc thiªu hi®p cØa thÑ hai khiêu chiªn th¤t bÕi Li­u, không b¢ng KhÑ(xxx, Yy y) Trình Chß½ng XØ tiêu hao l¾n d¥n ĞÕi T® tång cß¶ng chính mình.
651	Y theo chß v¸ S· Tuy¬n, lão nÕp Dß Khô Trúc sß ğ® Dî Tái c·i bö v¸ thÑ ba Sát Tinh Ğích quanh thân c¤m chª. M¡t th¤y Sát Tinh dáng vë b® v® Säo Thoái, kª tiªp lÕi càng không Dung Hæu Th¤t. Hoàn Thïnh nh¾ kÛ m¡t tr§n Chi Trách, Nhßşc liên tiªp b¸ thua, Khüng tr§n này T¤t Phá!
652	Sát Tinh b¸ thua, sát khí Dî Tr×! Mµt tr§n chiªn này dî nhiên Th¸ thành công Li­u! Thiªu hi®p Dß Sát Tinh giao thü vài l¥n, công pháp Hñu tinh tiªn không ít. Thïnh Säo Tác nghï tÕm, Tái TrÕch tiªp theo V¸ Sát Tinh.
653	Chân ğáng tiªc thiªu hi®p ğ® tam Quan khiêu chiªn th¤t bÕi Li­u, không b¢ng KhÑ(xxx, Yy y) Trình Chß½ng XØ tiêu hao l¾n d¥n ĞÕi T® tång cß¶ng chính mình.
654	Y theo chß v¸ S· Tuy¬n, lão nÕp Dî Tái c·i bö v¸ thÑ tß Sát Tinh Ğích quanh thân c¤m chª. ThØ Quan Nh¤t Quá, ta ch¶ Ti®n Khä Công Thành lui thân. Hoàn Thïnh nh¾ kÛ m¡t tr§n Chi Trách, Nhßşc liên tiªp b¸ thua, Khüng tr§n này T¤t Phá!
655	A Di Ğà Ph§t, Sát Tinh sát khí T§n Tr×, vi®c này ğã xong. Thiªu hi®p TÕi Dß Sát Tinh giao thü H§u ğoÕt ğßşc quanh thân s¯ m®nh Nãi nhân quä ğªm, nªu có chút c¥n, T§n có th¬ tìm ra Träo khô kh¯c sß huynh Tß¾ng giúp ngß½i luy®n hóa, Chuy¬n Vi r¤t có giúp ích v§t.
656	Chân ğáng tiªc thiªu hi®p ğ® tÑ Quan khiêu chiªn th¤t bÕi Li­u, không b¢ng KhÑ(xxx, Yy y) Trình Chß½ng XØ tiêu hao l¾n d¥n ĞÕi T® tång cß¶ng chính mình.
657	A Di Ğà Ph§t, Sát Tinh sát khí dù chßa Tr× T§n, Ğãn chß v¸ hªt sÑc có th¬, không c¥n cäm hoài. Thiªu hi®p TÕi Dß Sát Tinh giao thü H§u ğoÕt ğßşc quanh thân s¯ m®nh Nãi nhân quä ğªm, nªu có chút c¥n, T§n có th¬ tìm ra Träo khô kh¯c sß huynh Tß¾ng giúp ngß½i luy®n hóa, Chuy¬n Vi r¤t có giúp ích v§t.
658	Lôi Kinh Ği®n Tän, Tuyªt Ti­n Sß½ng Phù, Ngã Giá nh¤t chiêu, Nhî Khä tiªp ğßşc? !
659	Nhî ĞÆng liên hşp khô kh¯c Tù Ngã Huynh Ğ® ğªn t§n ğây, khinh ngß¶i quá ğáng! A——Yêu Tinh Tø Nghîa!
660	Thiên Cß½ng hµ th¬, Bách Ğµc B¤t Xâm! Các ngß½i Ğích công kích cån bän không ğü Khan, quä thñc Th¸ gãi không ğúng ch² ngÑa!
